feed,title,long_url,short_url
Benzinga,TOMI SteraMist Disinfection Receives Purchase Order From Vigilant Hose Company,https://www.benzinga.com/pressreleases/21/01/g19122182/tomi-steramist-disinfection-receives-purchase-order-from-vigilant-hose-company,https://j.mp/39qeRxp
Benzinga,SNCF Selects Wiremind's CAYZN Revenue Management Solution,https://www.benzinga.com/pressreleases/21/01/n19122162/sncf-selects-wireminds-cayzn-revenue-management-solution,https://j.mp/39oPfAX
Benzinga,SNCF Selects Wiremind's CAYZN Revenue Management Solution,https://www.benzinga.com/pressreleases/21/01/n19122158/sncf-selects-wireminds-cayzn-revenue-management-solution,https://j.mp/3nCAhMW
Benzinga,Recombinetics Inc. Announces Neurofibromatosis Type 1 Research Collaboration with AstraZeneca,https://www.benzinga.com/pressreleases/21/01/n19122020/recombinetics-inc-announces-neurofibromatosis-type-1-research-collaboration-with-astrazeneca,https://j.mp/3qenj9K
Benzinga,IDEMIA National Security Solutions (NSS) Provides United States Postal Service with New In-Person Proofing Capabilities,https://www.benzinga.com/pressreleases/21/01/n19121914/idemia-national-security-solutions-nss-provides-united-states-postal-service-with-new-in-person-pr,https://j.mp/3bwhP69
Benzinga,MetTel Expands to Deliver Geotab IoT Solutions for U.S. Government Vehicles,https://www.benzinga.com/pressreleases/21/01/n19121906/mettel-expands-to-deliver-geotab-iot-solutions-for-u-s-government-vehicles,https://j.mp/39oPcFh
Benzinga,BIOLASE Announces Agreement With DSO Dental Care Alliance To Expand Laser Adoption In Dental Offices Across The United States,https://www.benzinga.com/pressreleases/21/01/n19121878/biolase-announces-agreement-with-dso-dental-care-alliance-to-expand-laser-adoption-in-dental-offic,https://j.mp/3q5APfY
Benzinga,Noteworth Partners with Esse Health to Integrate Virtual Care Delivery Solutions,https://www.benzinga.com/pressreleases/21/01/n19121805/noteworth-partners-with-esse-health-to-integrate-virtual-care-delivery-solutions,https://j.mp/38E4xCZ
Benzinga,Builders Mutual Insurance Selects Duck Creek Suite OnDemand to Increase Speed to Market and Operational Agility,https://www.benzinga.com/pressreleases/21/01/g19121862/builders-mutual-insurance-selects-duck-creek-suite-ondemand-to-increase-speed-to-market-and-operat,https://j.mp/3i3RDkN
Benzinga,Huntress Acquires Network-Aware Endpoint Detection and Response Technology from Level Effect to Strengthen Platform Capabilities,https://www.benzinga.com/pressreleases/21/01/g19121843/huntress-acquires-network-aware-endpoint-detection-and-response-technology-from-level-effect-to-st,https://j.mp/2Li2pIh
Benzinga,Human Capital Management's Most Prestigious Awards Program is Now Open for Submissions,https://www.benzinga.com/pressreleases/21/01/g19121839/human-capital-managements-most-prestigious-awards-program-is-now-open-for-submissions,https://j.mp/3i7KsYx
